x-axis,1,2
second,Volt,Volt
+401.0000E-06,-1.5687999478E+00,+402.7952293E-03
+401.1050E-06,-1.5539399334E+00,+378.1003260E-03
+401.2100E-06,-1.5674359852E+00,+398.3444037E-03
+401.3150E-06,-1.5444639821E+00,+352.2568226E-03
+401.4200E-06,-1.5525759707E+00,+315.0708926E-03
+401.5250E-06,-1.5483405076E+00,+384.8483519E-03
+401.6300E-06,-1.5275221299E+00,+322.8239437E-03
+401.7350E-06,-1.5520734581E+00,+351.3953725E-03
+401.8400E-06,-1.5292450301E+00,+337.7557456E-03
+401.9450E-06,-1.5665745350E+00,+387.8634273E-03
+402.0500E-06,-1.5217791291E+00,+325.2647190E-03
+402.1550E-06,-1.5005300263E+00,+335.4585453E-03
+402.2600E-06,-1.5065601771E+00,+252.0414593E-03
+402.3650E-06,-1.4647080590E+00,+376.0902757E-03
+402.4700E-06,-1.4671488343E+00,+299.8519406E-03
+402.5750E-06,-1.4176872403E+00,+214.7119543E-03
+402.6800E-06,-1.4217791283E+00,+122.2496420E-03
+402.7850E-06,-1.4163950651E+00,+47.1599070E-03
+402.8900E-06,-1.3582471824E+00,+156.8512216E-03
+402.9950E-06,-1.3577446698E+00,+123.8289672E-03
+403.1000E-06,-1.3035451001E+00,+53.9079329E-03
+403.2050E-06,-1.2861007353E+00,+84.9201371E-03
+403.3100E-06,-1.3108674261E+00,-52.7683062E-03
+403.4150E-06,-1.2029707992E+00,+74.2955857E-03
+403.5200E-06,-1.1894747474E+00,-16.7309764E-03
+403.6250E-06,-1.1308961397E+00,-42.2873298E-03
+403.7300E-06,-1.1250813514E+00,-98.8558874E-03
+403.8350E-06,-1.0944998723E+00,-90.8156863E-03
+403.9400E-06,-1.0586061176E+00,-133.0267419E-03
+404.0450E-06,-1.0185486872E+00,-61.8135324E-03
+404.1500E-06,-1.0160361244E+00,-149.2507190E-03
+404.2550E-06,-924.5070498E-03,-209.4086520E-03
+404.3600E-06,-887.1057573E-03,-371.5048486E-03
+404.4650E-06,-888.5415075E-03,-163.7517960E-03
+404.5700E-06,-804.9808464E-03,-350.9736208E-03
+404.6750E-06,-768.0102790E-03,-362.4596224E-03
+404.7800E-06,-764.1337535E-03,-410.8444038E-03
+404.8850E-06,-723.5020231E-03,-390.0260260E-03
+404.9900E-06,-684.2342553E-03,-427.9298311E-03
+405.0950E-06,-649.3455257E-03,-456.3576848E-03
+405.2000E-06,-601.1043193E-03,-439.2722576E-03
+405.3050E-06,-522.4969964E-03,-577.1042759E-03
