x-axis,1,2
second,Volt,Volt
+401.0000E-06,+256.3974821E-03,-2.1995019914E+00
+401.1050E-06,+255.9667570E-03,-2.2111315679E+00
+401.2100E-06,+320.6473031E-03,-2.2163002686E+00
+401.3150E-06,+277.2876474E-03,-2.2608085245E+00
+401.4200E-06,+281.5231104E-03,-2.2605213745E+00
+401.5250E-06,+294.0859246E-03,-2.3782528901E+00
+401.6300E-06,+353.3824075E-03,-2.3245558330E+00
+401.7350E-06,+370.0371097E-03,-2.3621724880E+00
+401.8400E-06,+330.0514669E-03,-2.4078293440E+00
+401.9450E-06,+417.3450785E-03,-2.3936154171E+00
+402.0500E-06,+333.2101173E-03,-2.4019427683E+00
+402.1550E-06,+406.3615895E-03,-2.3631775131E+00
+402.2600E-06,+404.3515392E-03,-2.3778221650E+00
+402.3650E-06,+382.8152864E-03,-2.4081164941E+00
+402.4700E-06,+444.8396946E-03,-2.3481021361E+00
+402.5750E-06,+457.0435712E-03,-2.4299398970E+00
+402.6800E-06,+396.6702757E-03,-2.4510454248E+00
+402.7850E-06,+455.9667586E-03,-2.4972765809E+00
+402.8900E-06,+476.5697738E-03,-2.3927539670E+00
+402.9950E-06,+422.2984166E-03,-2.3488200112E+00
+403.1000E-06,+408.5870023E-03,-2.3875852663E+00
+403.2050E-06,+451.9466581E-03,-2.3643261133E+00
+403.3100E-06,+483.9638873E-03,-2.3515479366E+00
+403.4150E-06,+432.2768805E-03,-2.3610238878E+00
+403.5200E-06,+457.4025088E-03,-2.2635364499E+00
+403.6250E-06,+457.4025088E-03,-2.0846419761E+00
+403.7300E-06,+444.6243321E-03,-2.2613828246E+00
+403.8350E-06,+469.1756604E-03,-2.1571473607E+00
+403.9400E-06,+419.4269163E-03,-2.1512607850E+00
+404.0450E-06,+369.7499597E-03,-2.0842112510E+00
+404.1500E-06,+340.0299307E-03,-2.0257762183E+00
+404.2550E-06,+372.8368226E-03,-2.0092650911E+00
+404.3600E-06,+318.9244029E-03,-2.0583677476E+00
+404.4650E-06,+302.7004257E-03,-2.0092650911E+00
+404.5700E-06,+304.2797510E-03,-1.9868673881E+00
+404.6750E-06,+323.8777411E-03,-1.9410669570E+00
+404.7800E-06,+322.1548408E-03,-1.7986405381E+00
+404.8850E-06,+273.1239718E-03,-1.7301552540E+00
+404.9900E-06,+314.4735773E-03,-1.6921078740E+00
+405.0950E-06,+218.7090396E-03,-1.6575062944E+00
+405.2000E-06,+234.5022917E-03,-1.6453024178E+00
+405.3050E-06,+206.1462254E-03,-1.6135723385E+00
