x-axis,1,2
second,Volt,Volt
+401.0000E-06,-1.5185486912E+00,-1.5570037810E+00
+401.1050E-06,-1.5654259349E+00,-1.5565730560E+00
+401.2100E-06,-1.5688717353E+00,-1.5983533865E+00
+401.3150E-06,-1.5858135876E+00,-1.6069678877E+00
+401.4200E-06,-1.5464022449E+00,-1.5195307010E+00
+401.5250E-06,-1.5705946356E+00,-1.5735149082E+00
+401.6300E-06,-1.5777733865E+00,-1.5867238100E+00
+401.7350E-06,-1.5652105724E+00,-1.5575780811E+00
+401.8400E-06,-1.5726046858E+00,-1.6289348656E+00
+401.9450E-06,-1.6140978663E+00,-1.6072550377E+00
+402.0500E-06,-1.6122313911E+00,-1.5613110316E+00
+402.1550E-06,-1.5740404360E+00,-1.5762428336E+00
+402.2600E-06,-1.6056987277E+00,-1.6184538892E+00
+402.3650E-06,-1.5660002350E+00,-1.6464510179E+00
+402.4700E-06,-1.5599700842E+00,-1.5416412540E+00
+402.5750E-06,-1.5741840110E+00,-1.6316627909E+00
+402.6800E-06,-1.5788501992E+00,-1.6072550377E+00
+402.7850E-06,-1.5777733865E+00,-1.5676283324E+00
+402.8900E-06,-1.6002428770E+00,-1.5874416851E+00
+402.9950E-06,-1.5916283759E+00,-1.6046706874E+00
+403.1000E-06,-1.5881825754E+00,-1.4342471397E+00
+403.2050E-06,-1.5876082753E+00,-1.6378365168E+00
+403.3100E-06,-1.5950741763E+00,-1.6290784406E+00
+403.4150E-06,-1.5584625465E+00,-1.5300116774E+00
+403.5200E-06,-1.6028990149E+00,-1.6598034947E+00
+403.6250E-06,-1.5382902563E+00,-1.6431487925E+00
+403.7300E-06,-1.5285989425E+00,-1.6068243126E+00
+403.8350E-06,-1.6560217719E+00,-1.5687769326E+00
+403.9400E-06,-1.5570267963E+00,-1.6072550377E+00
+404.0450E-06,-1.6027554398E+00,-1.6200332144E+00
+404.1500E-06,-1.6111545785E+00,-1.5735149082E+00
+404.2550E-06,-1.6382902571E+00,-1.5867238100E+00
+404.3600E-06,-1.5897619006E+00,-1.5827037094E+00
+404.4650E-06,-1.5777733865E+00,-1.6072550377E+00
+404.5700E-06,-1.5777733865E+00,-1.5468099547E+00
+404.6750E-06,-1.5982328267E+00,-1.6072550377E+00
+404.7800E-06,-1.6039758275E+00,-1.5762428336E+00
+404.8850E-06,-1.6336240689E+00,-1.5570037810E+00
+404.9900E-06,-1.5440332570E+00,-1.6040963873E+00
+405.0950E-06,-1.5688717353E+00,-1.6704280461E+00
+405.2000E-06,-1.5874647003E+00,-1.6388415419E+00
