x-axis,1,2
second,Volt,Volt
+401.0000E-06,-1.5364955685E+00,-1.5175206508E+00
+401.1050E-06,-1.5273067673E+00,-1.3074703979E+00
+401.2100E-06,-1.5445357696E+00,-1.3604495799E+00
+401.3150E-06,-1.5358494810E+00,-1.5236943766E+00
+401.4200E-06,-1.5462586698E+00,-1.4438666660E+00
+401.5250E-06,-1.5440332570E+00,-1.4076857612E+00
+401.6300E-06,-1.5503505579E+00,-1.4473124665E+00
+401.7350E-06,-1.5537963583E+00,-1.5547065807E+00
+401.8400E-06,-1.5400849440E+00,-1.5900260354E+00
+401.9450E-06,-1.5349880308E+00,-1.4109879866E+00
+402.0500E-06,-1.5662873850E+00,-1.4062500110E+00
+402.1550E-06,-1.5275221299E+00,-1.4565012677E+00
+402.2600E-06,-1.5526477582E+00,-1.5346060780E+00
+402.3650E-06,-1.5558064086E+00,-1.5271401771E+00
+402.4700E-06,-1.5967970766E+00,-1.4662643690E+00
+402.5750E-06,-1.5587496965E+00,-1.4880877719E+00
+402.6800E-06,-1.5777733865E+00,-1.4586548930E+00
+402.7850E-06,-1.5816499120E+00,-1.5386261786E+00
+402.8900E-06,-1.5777733865E+00,-1.5437948793E+00
+402.9950E-06,-1.5916283759E+00,-1.4191717627E+00
+403.1000E-06,-1.5526477582E+00,-1.5598752814E+00
+403.2050E-06,-1.5690153104E+00,-1.5122083751E+00
+403.3100E-06,-1.6123749661E+00,-1.5257044269E+00
+403.4150E-06,-1.5777733865E+00,-1.4430052159E+00
+403.5200E-06,-1.5602572342E+00,-1.4763146203E+00
+403.6250E-06,-1.5741840110E+00,-1.5498250301E+00
+403.7300E-06,-1.5779887491E+00,-1.5548501557E+00
+403.8350E-06,-1.5777733865E+00,-1.5201050011E+00
+403.9400E-06,-1.5942845137E+00,-1.5403490788E+00
+404.0450E-06,-1.5778451740E+00,-1.5442256043E+00
+404.1500E-06,-1.5950023888E+00,-1.5483892799E+00
+404.2550E-06,-1.5377877437E+00,-1.5661925822E+00
+404.3600E-06,-1.5900490507E+00,-1.6061064375E+00
+404.4650E-06,-1.5972278016E+00,-1.5649004071E+00
+404.5700E-06,-1.5601136592E+00,-1.5271401771E+00
+404.6750E-06,-1.5504941329E+00,-1.5297245274E+00
+404.7800E-06,-1.5785630491E+00,-1.6035220872E+00
+404.8850E-06,-1.6084984406E+00,-1.5653311321E+00
+404.9900E-06,-1.6044783401E+00,-1.5601624314E+00
+405.0950E-06,-1.5599700842E+00,-1.6072550377E+00
+405.2000E-06,-1.5591086340E+00,-1.5002916485E+00
