x-axis,1,2
second,Volt,Volt
+401.0000E-06,-902.9707969E-03,-368.9204982E-03
+401.1050E-06,-899.3814214E-03,-302.4452644E-03
+401.2100E-06,-853.5809903E-03,-334.7496437E-03
+401.3150E-06,-757.2421525E-03,-384.5701753E-03
+401.4200E-06,-754.8731647E-03,-401.3684525E-03
+401.5250E-06,-714.8875219E-03,-434.2471319E-03
+401.6300E-06,-613.8107085E-03,-401.2248775E-03
+401.7350E-06,-598.4481814E-03,-401.7991776E-03
+401.8400E-06,-576.1940535E-03,-480.0475630E-03
+401.9450E-06,-533.6958478E-03,-463.6800108E-03
+402.0500E-06,-498.8071182E-03,-476.6017625E-03
+402.1550E-06,-437.5005851E-03,-525.2736940E-03
+402.2600E-06,-360.6161624E-03,-524.1250938E-03
+402.3650E-06,-347.4072606E-03,-669.7101632E-03
+402.4700E-06,-321.4919697E-03,-564.1825242E-03
+402.5750E-06,-296.0074038E-03,-652.4811609E-03
+402.6800E-06,-206.3448044E-03,-639.8465592E-03
+402.7850E-06,-168.2974243E-03,-585.8623520E-03
+402.8900E-06,-157.5292979E-03,-510.9161921E-03
+402.9950E-06,-52.8631090E-03,-707.9011182E-03
+403.1000E-06,-68.7999361E-03,-796.0561800E-03
+403.2050E-06,-30.8961311E-03,-624.0533071E-03
+403.3100E-06,+11.3149245E-03,-803.2349309E-03
+403.4150E-06,+62.1404813E-03,-778.1093026E-03
+403.5200E-06,+89.2761599E-03,-768.2026263E-03
+403.6250E-06,+91.2862102E-03,-831.9499347E-03
+403.7300E-06,+181.0205971E-03,-801.5120307E-03
+403.8350E-06,+239.3838423E-03,-807.6857565E-03
+403.9400E-06,+210.3816885E-03,-803.2349309E-03
+404.0450E-06,+256.5410571E-03,-815.8695326E-03
+404.1500E-06,+227.6824783E-03,-820.4639332E-03
+404.2550E-06,+299.7571379E-03,-860.2342135E-03
+404.3600E-06,+281.5231104E-03,-755.8551746E-03
+404.4650E-06,+304.9258385E-03,-908.1882699E-03
+404.5700E-06,+334.1433549E-03,-878.6118159E-03
+404.6750E-06,+379.8719985E-03,-890.0978174E-03
+404.7800E-06,+370.5396223E-03,-874.8788654E-03
+404.8850E-06,+402.9875766E-03,-828.3605592E-03
+404.9900E-06,+396.9574258E-03,-873.8738403E-03
+405.0950E-06,+398.2496009E-03,-876.1710406E-03
+405.2000E-06,+463.5044471E-03,-847.0253117E-03
+405.3050E-06,+429.1182300E-03,-843.0052112E-03
+405.4100E-06,+426.4620922E-03,-895.9843932E-03
+405.5150E-06,+479.2259117E-03,-971.2177032E-03
