x-axis,1,2
second,Volt,Volt
+401.0000E-06,+150.5109055E-03,+1.3791053590E+00
+401.1050E-06,+205.9308629E-03,+1.6330895677E+00
+401.2100E-06,+195.8088240E-03,+1.7891556134E+00
+401.3150E-06,+189.2043732E-03,+2.0277772951E+00
+401.4200E-06,+256.1821196E-03,+2.0740084513E+00
+401.5250E-06,+264.2941081E-03,+2.3884377430E+00
+401.6300E-06,+243.8346679E-03,+2.4517543264E+00
+401.7350E-06,+293.5116245E-03,+2.7634556928E+00
+401.8400E-06,+281.5231104E-03,+2.9449345169E+00
+401.9450E-06,+281.5231104E-03,+3.0763056594E+00
+402.0500E-06,+291.9322993E-03,+3.2075332268E+00
+402.1550E-06,+339.5274181E-03,+3.3788182246E+00
+402.2600E-06,+323.3752285E-03,+3.4764492375E+00
+402.3650E-06,+322.3702034E-03,+3.7648914508E+00
+402.4700E-06,+345.5575689E-03,+3.9430680495E+00
+402.5750E-06,+347.5676192E-03,+4.0015030823E+00
+402.6800E-06,+362.2122711E-03,+4.1842740815E+00
+402.7850E-06,+411.0277776E-03,+4.3368943268E+00
+402.8900E-06,+401.1928888E-03,+4.4175834875E+00
+402.9950E-06,+323.4470160E-03,+4.6368225417E+00
+403.1000E-06,+409.3048774E-03,+4.6475906681E+00
+403.2050E-06,+477.0722864E-03,+4.8642453719E+00
+403.3100E-06,+413.3249779E-03,+5.0193063925E+00
+403.4150E-06,+436.2251935E-03,+5.1864277147E+00
+403.5200E-06,+473.7700610E-03,+5.2870738030E+00
+403.6250E-06,+473.5546984E-03,+5.3992058929E+00
+403.7300E-06,+431.2000678E-03,+5.6284951984E+00
+403.8350E-06,+482.5281371E-03,+5.6038002951E+00
+403.9400E-06,+457.1153588E-03,+5.6873609562E+00
+404.0450E-06,+432.3486680E-03,+5.7417758884E+00
+404.1500E-06,+431.9179429E-03,+6.0050924734E+00
+404.2550E-06,+436.8712811E-03,+5.9944679220E+00
+404.3600E-06,+420.0012163E-03,+6.0343817773E+00
+404.4650E-06,+455.6796086E-03,+6.0585023805E+00
+404.5700E-06,+433.6408431E-03,+6.2516107811E+00
+404.6750E-06,+432.2768805E-03,+6.3460831437E+00
+404.7800E-06,+436.0098310E-03,+6.4521850828E+00
+404.8850E-06,+393.2244753E-03,+6.4609431589E+00
+404.9900E-06,+349.0751569E-03,+6.6276337561E+00
+405.0950E-06,+313.9710647E-03,+6.6719984370E+00
+405.2000E-06,+425.8160046E-03,+6.6597945604E+00
+405.3050E-06,+320.2883656E-03,+6.6695576617E+00
