x-axis,1,2
second,Volt,Volt
+496.20000E-06,-1.66742176661E+00,-813.88502658E-03
+496.21000E-06,-1.45018718920E+00,-739.46884620E-03
+496.22000E-06,-1.08138700944E+00,-628.96040917E-03
+496.23000E-06,-816.03650994E-03,-628.96040917E-03
+496.24000E-06,-566.63808487E-03,-599.22334120E-03
+496.25000E-06,-176.55255230E-03,-444.18003874E-03
+496.26000E-06,+88.67854543E-03,-444.03579176E-03
+496.27000E-06,+433.81329743E-03,-444.03579176E-03
+496.28000E-06,+736.12262005E-03,-355.53472684E-03
+496.29000E-06,+1.01624311663E+00,-409.36242600E-03
+496.30000E-06,+1.29770190784E+00,-259.11117435E-03
+496.31000E-06,+1.55353111243E+00,-155.57513661E-03
+496.32000E-06,+1.90693045585E+00,-228.52804242E-03
+496.33000E-06,+2.17443615704E+00,-74.18655694E-03
+496.34000E-06,+2.47661811777E+00,+110.73806047E-03
+496.35000E-06,+2.74194473692E+00,+110.73806047E-03
+496.36000E-06,+2.92966121057E+00,+110.73806047E-03
+496.37000E-06,+3.14611370647E+00,+110.73806047E-03
+496.38000E-06,+3.39887329094E+00,+188.98926847E-03
+496.39000E-06,+3.55690648832E+00,+295.66267788E-03
+496.40000E-06,+3.86327447563E+00,+295.66267788E-03
+496.41000E-06,+4.06857783266E+00,+295.66267788E-03
+496.42000E-06,+4.23886065513E+00,+457.64509184E-03
+496.43000E-06,+4.41878616423E+00,+480.58729529E-03
+496.44000E-06,+4.59923107096E+00,+514.00820900E-03
+496.45000E-06,+4.79189376229E+00,+647.39227394E-03
+496.46000E-06,+4.86455769010E+00,+495.47802112E-03
+496.47000E-06,+5.00926863674E+00,+665.51191270E-03
+496.48000E-06,+5.07387493620E+00,+665.51191270E-03
+496.49000E-06,+5.27483405942E+00,+665.51191270E-03
+496.50000E-06,+5.37017735550E+00,+665.51191270E-03
+496.51000E-06,+5.33402150916E+00,+850.43653011E-03
+496.52000E-06,+5.39521092840E+00,+792.20513743E-03
+496.53000E-06,+5.39521092840E+00,+681.97271130E-03
+496.54000E-06,+5.52787423797E+00,+850.43653011E-03
+496.55000E-06,+5.51594301760E+00,+850.43653011E-03
+496.56000E-06,+5.52673693624E+00,+850.43653011E-03
+496.57000E-06,+5.52125042567E+00,+1.03008503717E+00
+496.58000E-06,+5.39521092840E+00,+850.43653011E-03
+496.59000E-06,+5.39521092840E+00,+910.60416099E-03
+496.60000E-06,+5.20942975822E+00,+878.61462123E-03
+496.61000E-06,+5.14862739968E+00,+1.01826788135E+00
