x-axis,1,2
second,Volt,Volt
+496.20000E-06,+2.49652239027E+00,-2.45511319793E+00
+496.21000E-06,+2.68921393700E+00,-2.26317179756E+00
+496.22000E-06,+2.84445611839E+00,-2.29328196586E+00
+496.23000E-06,+3.03119946771E+00,-2.29328196586E+00
+496.24000E-06,+3.14393462442E+00,-2.29328196586E+00
+496.25000E-06,+3.38041079460E+00,-2.29328196586E+00
+496.26000E-06,+3.44013157223E+00,-2.15588533855E+00
+496.27000E-06,+3.58767333545E+00,-2.28223042867E+00
+496.28000E-06,+3.67058790394E+00,-2.10835734845E+00
+496.29000E-06,+3.93591452308E+00,-2.10835734845E+00
+496.30000E-06,+3.93591452308E+00,-2.23752496340E+00
+496.31000E-06,+4.14563176503E+00,-1.93020956475E+00
+496.32000E-06,+4.28900143195E+00,-2.09199641314E+00
+496.33000E-06,+4.33390445181E+00,-1.97480684468E+00
+496.34000E-06,+4.40850666817E+00,-1.97401626033E+00
+496.35000E-06,+4.46656776138E+00,-1.96486767357E+00
+496.36000E-06,+4.73189438053E+00,-1.87856082695E+00
+496.37000E-06,+4.73189438053E+00,-1.73850811363E+00
+496.38000E-06,+4.73381077868E+00,-1.73850811363E+00
+496.39000E-06,+4.86455769010E+00,-1.80024720443E+00
+496.40000E-06,+4.98735244466E+00,-1.56733966412E+00
+496.41000E-06,+5.05604626420E+00,-1.69358489094E+00
+496.42000E-06,+5.12988430925E+00,-1.53391875041E+00
+496.43000E-06,+5.16809486082E+00,-1.36865887881E+00
+496.44000E-06,+5.26254761883E+00,-1.36865887881E+00
+496.45000E-06,+5.26579733658E+00,-1.36412896912E+00
+496.46000E-06,+5.26254761883E+00,-1.35376815298E+00
+496.47000E-06,+5.39521092840E+00,-1.18373426140E+00
+496.48000E-06,+5.41201374032E+00,-1.18373426140E+00
+496.49000E-06,+5.36750574127E+00,-998.80964399E-03
+496.50000E-06,+5.39568853547E+00,-999.53087893E-03
+496.51000E-06,+5.39521092840E+00,-998.80964399E-03
+496.52000E-06,+5.40304368349E+00,-975.05466436E-03
+496.53000E-06,+5.39521092840E+00,-795.67245942E-03
+496.54000E-06,+5.44256566426E+00,-724.30765721E-03
+496.55000E-06,+5.39521092840E+00,-656.50603274E-03
+496.56000E-06,+5.51877582414E+00,-626.31819298E-03
+496.57000E-06,+5.39521092840E+00,-444.03579176E-03
+496.58000E-06,+5.28060713424E+00,-444.03579176E-03
+496.59000E-06,+5.24815970741E+00,-444.03579176E-03
+496.60000E-06,+5.19363489619E+00,-259.11117435E-03
