x-axis,1,2
second,Volt,Volt
+496.20000E-06,+2.88289154322E+00,+665.51191270E-03
+496.21000E-06,+2.62019176268E+00,+774.60145884E-03
+496.22000E-06,+2.42482561664E+00,+665.51191270E-03
+496.23000E-06,+2.21129149862E+00,+676.63002542E-03
+496.24000E-06,+1.98771370300E+00,+665.51191270E-03
+496.25000E-06,+1.81319808837E+00,+665.51191270E-03
+496.26000E-06,+1.45429034398E+00,+665.51191270E-03
+496.27000E-06,+1.20921525744E+00,+634.01614127E-03
+496.28000E-06,+896.56275782E-03,+530.36914431E-03
+496.29000E-06,+704.02742837E-03,+665.51191270E-03
+496.30000E-06,+546.16636850E-03,+628.20742666E-03
+496.31000E-06,+184.00890636E-03,+587.99580943E-03
+496.32000E-06,-41.05046602E-03,+378.64352216E-03
+496.33000E-06,-309.31138329E-03,+480.58729529E-03
+496.34000E-06,-574.63800244E-03,+480.58729529E-03
+496.35000E-06,-873.33741204E-03,+480.58729529E-03
+496.36000E-06,-1.21911593847E+00,+480.58729529E-03
+496.37000E-06,-1.37336410025E+00,+480.58729529E-03
+496.38000E-06,-1.62572368887E+00,+466.34013293E-03
+496.39000E-06,-1.79391698055E+00,+375.04150891E-03
+496.40000E-06,-2.09895960838E+00,+295.66267788E-03
+496.41000E-06,-2.39039043613E+00,+213.66382249E-03
+496.42000E-06,-2.59515350027E+00,+163.17738262E-03
+496.43000E-06,-2.84017286599E+00,+281.36280979E-03
+496.44000E-06,-3.09524088434E+00,+110.73806047E-03
+496.45000E-06,-3.35244320912E+00,+166.49506293E-03
+496.46000E-06,-3.53596072104E+00,+123.07533748E-03
+496.47000E-06,-3.89122074179E+00,+69.01878498E-03
+496.48000E-06,-4.05886080542E+00,-74.18655694E-03
+496.49000E-06,-4.28921067051E+00,-74.18655694E-03
+496.50000E-06,-4.47154312000E+00,-74.40847539E-03
+496.51000E-06,-4.55453728966E+00,-74.18655694E-03
+496.52000E-06,-4.91075252455E+00,-215.43762984E-03
+496.53000E-06,-4.95252721838E+00,-98.46997982E-03
+496.54000E-06,-5.18628401362E+00,-259.11117435E-03
+496.55000E-06,-5.43048448232E+00,-404.28881612E-03
+496.56000E-06,-5.48735056302E+00,-259.11117435E-03
+496.57000E-06,-5.68929574573E+00,-259.11117435E-03
+496.58000E-06,-5.74169222069E+00,-259.11117435E-03
+496.59000E-06,-6.00304276141E+00,-444.03579176E-03
+496.60000E-06,-6.02731017304E+00,-485.20443216E-03
+496.61000E-06,-6.20658096253E+00,-504.99816802E-03
